IdCustomer,Text,Target
240,"emballage moyen, qualité moyenne.",Neutre
2326,Tres sympa. Parfaitement conforme à la description.,Positive
3618,Très bien,Positive
1919,c'est trop pratique,Positive
213,"Très moyen, peut mieux faire",Neutre
524,Bon produit,Positive
2893,C'est dommage que le câble soit court et pas d'alimentation électrique,Negative
3113,ne tient pas bien dans le radiateur,Negative
2562,"Excellent, robuste, 2 vitesses, facile à nettoyer",Positive
930,Qualité extra,Positive
3294,"Une corde biodégradable et écologique pour puiser de l'eau potable captée dans notre bassin du foyer, saine et propre sans de débris nocifs émis par les cordes en plastique.",Positive
4320,Pratique,Positive
1105,"Ça sent le citron, le gel est très efficace en plus il laisse les mains douces grâce à la glycerine, et la livraison est rapide. Je conseille d'acheter ce produit.",Positive
3498,Fait briller les cheveux mais l'odeur de l'ail est trop forte et ça reste après le lavage des cheveux.,Positive
967,Meilleurs qualité,Positive
1210,"Trés visqueux,
Odeur : n'est pas parfumé",Neutre
2424,Bonne qualité,Neutre
2629,un produit de bon qualité,Positive
1580,pas mal,Neutre
3813,Sous la moyenne,Negative
787,Je recommande produit Tunisien de bonne qualité !,Positive
2246,Très bonne qualité mais pas du confortable,Neutre
3832,Magnifique,Positive
1944,Rapport qualité prix excellent,Positive
3292,"Adhère bien aux murs, bois, faïences. Très pratique. Je recommande vivement",Positive
900,"cette bavette contient au-dessus du nez un fil en fer au lieu d'être en plastique comme toutes les bavettes de ce genre.
Ce fil en fer fait horriblement mal.",Negative
1672,"pas mal, mais pas très efficace",Neutre
4145,Déçue. Le 8en1 est beaucoup mieux que celui ci. Il ne s'attache pas sur les ongles ????,Negative
4452,"Bon produit, conforme à la description",Positive
3681,Qualité médiocre,Negative
2053,Cette jolie couverture est très sympa.,Positive
4237,Excellent merci pour le cadeau,Positive
2300,Identique à l'image,Positive
1974,comfort mais je crois aue C'EST très légère,Neutre
3975,texture khayba et n'est pas efficace du tout !,Negative
2464,le produis est super,Positive
2128,bon produit,Positive
2502,Qualité top,Positive
2138,Ne tiens pas beaucoup la charge,Neutre
4157,qualité moyenne,Neutre
3356,Je suis satisfaite,Positive
2356,satisfaite en rapport qualité prix,Positive
3605,Super et magnifique,Positive
266,Prix trop élevé,Positive
1055,"pas trop parfait, laisse infiltrer l'air",Neutre
2009,"drap housse, 2 taies d&#039;oreiller et un drap ! par rapport au prix c&#039;est top!",Positive
17,Efficace et dure longtemps mais odeur j ai vu mieux pr la meme marque,Positive
2082,Bien fait,Positive
2392,bon produit robustesse et disign,Positive
4067,Ma3ejbounich les couleurs mech kima f photo ????????,Negative
5,Un prix assez élevé mais efficace contre les odeurs d'animaux,Positive
3491,parfait,Positive
966,ce produit est vraiment utile et magnifique surtout dans cette situation épidémiologique,Positive
2974,Par rapport à le prix ce produit est ????,Positive
2849,bien fini mais ne garde pas la chaleur,Positive
4464,super produit,Positive
3945,Couvrant 3al.likhir c le meilleur,Positive
4297,Pratique très satisfaite,Positive
3792,Cheye7 l produit wel effet mte3ou khayb,Negative
3583,Lisse bien et boucle aussi,Positive
1138,"Un très bon produit "" excellent "".
Emballage et qualité",Positive
3739,J'adore les couleurs,Positive
2364,Pratique pour un usage quotidien,Positive
305,Bon produit,Positive
1837,"un execllent produit, mais attention il ne se colle que sur une surface lisse.",Positive
767,Efficace sur les surfaces inox,Positive
1319,J'ai bcp aimé,Positive
2539,Cv mais pa très bien,Neutre
439,un délice ! j'en ai acheté 2 fois,Positive
2590,"Bon produit, très pratique",Positive
1268,j'aime,Positive
2886,Pratique à première vue mais vite on se rend compte qu’il fait le charger tout le temps sinon luminosité trop faible et c’est pas pratique !,Negative
135,c'est un produit en phase d'être périmé !!!,Negative
93,Big flop gout chimique à cause des arômes ajoutés et café non concentré je ne les racheterai jamais,Negative
3919,La teinte est super foncé !!!,Negative
4407,Souple et pratique,Positive
1582,"Un bon rapport qualité-prix, j'adore l'odeur et il est assez concentré",Positive
1986,Bon raport  qualité/prix,Positive
284,"Bon produit, et merci pour le service d'emballage qui fait un travail parfait.",Positive
1109,Ce produit est bon et adéquat pour mes enfants,Positive
1544,"Bonne qualité, bien emballé",Positive
3461,J'adore Fantasie.. Waw et après le douche l'odeur reste des heures.,Positive
1365,bon qualité,Positive
1855,"lumière agréable mais qui demande d'avoir une autre source de lumière blanche (naturelle ou chaude, pas bleue ou froide) à proximité, sans quoi elle n'éclaire pas assez.",Neutre
978,"Bonne affaire, livraison rapide !",Positive
652,Bonne qualité.  Ne laisse pas de trace sur la vaisselle,Positive
3972,Pour peau grasse,Neutre
3663,"J'ai trop aimé
C'est le meilleur topppppp",Positive
2273,Qualité pas waww,Neutre
3709,Sensé être un eyeliner waterproof  alors là loin d'être waterproof il a séché trop vite après l'utilisation de 3 fois grand max,Negative
2734,"Testées, elles sont excellentes pour le rangement et elles supportent le poids et tiennent sans difficulté ! Je les ai beaucoup appréciées et j'en ai acheté à deux reprises tellement je les ai appréciées !",Positive
1304,Bon rapport qualité prix,Positive
2955,Bon produit,Positive
2263,Petit mais pratique,Positive
340,Le résultat prend approximativement 3 semaines selon la description du produit,Neutre
1504,Concentré et très bonne qualité,Positive
4373,Il est bien.seul inconvenient petit flacon,Positive
1166,Ça épouse la forme du visage mieux que d'autres ffp2 sur le marché,Neutre
4163,Qualité,Positive
4004,J'aime beaucoup,Positive
3685,Qualité très bonne je l'aime ❤️????????,Positive
4201,je suis satisfaite merci jumia,Positive
2298,Produit de bonne qualité,Positive
2671,Parfait et excellent rapport qualité prix,Positive
1950,Bonne affaire,Positive
2344,Parfait grand merci,Positive
3511,"Sa texture est moelleuse, pas grasse, et ça sent bon, j'adore
Ri7tou bnina 3ale5er",Positive
2587,Pratique,Positive
1996,Très bon rapport qualité / prix,Positive
427,Rapport qualité/prix,Positive
4021,Jolie couleur et j'ai trop aimé la texture,Positive
2915,ça fait une ambiance calme dans le salon,Positive
1520,Super rapport qualité prix,Positive
2015,Pratique et beau,Positive
443,Bonne qualité,Positive
701,Pas encore utilisé,Positive
3116,Le prix et la qualité,Positive
1258,Moyen produit,Neutre
3216,Produit satisfaisant,Neutre
3279,Behi mais moch mta3 cuisine w humidité,Positive
2993,J'ai bien aimé,Positive
2030,Améliorer la qualité de produit,Negative
3374,Baisse de prix,Neutre
3634,"Pas assez chaud pour lisser les cheveux, prend un temps fou pour atteindre les 200 degrés. Le lissage ne dure que 20 minutes et les cheveux retournent à leurs état initial.",Negative
4358,Les produits Eveline top,Positive
2258,"Vraiment bien mais un peu bruyant, sinon la qualité est top",Positive
1251,c'est du l'eau coloré,Negative
1965,Très confortables et reprennent leur forme rapidement,Positive
206,très bon et surtout original de la boutique officielle de Jumia !,Positive
2124,qualité moyenne lumière faible détecteur ne s'allume pas,Negative
3664,Il est bien,Positive
4240,Très bon produit ❤️❤️❤️,Positive
3086,très pratique,Positive
1043,Taille excellente pour un enfant de 9 ans...quelques fios les elastiques se détachent mais en gros acceptable,Positive
1522,La crème à mains,Positive
3780,"L'aimant n'était pas bien collé, j'ai perdu un avant meme l'utilisation des pièces et ca finit a la poubelle",Negative
1151,Qualité professionnelle. Rien à dire. Je suis très satisfait.,Positive
2270,"Léger
Chauffe bien... Voire même très bien
Élégant

Je le recommande",Positive
1854,idèales pour la déco si on cherche juste l'ambiance tamisé sans vrai éclairage,Positive
2312,Faut élargir un peu en considérant l’épaisseur des portes,Positive
909,Bon produit,Positive
4359,Impécable et original.,Positive
551,"Le produit est de bonne qualité, semblable à ceux des grandes marques et parfois meilleur. Je le recommande",Positive
4395,Bonne qualité,Positive
2597,Top et beau design,Positive
3488,produit moyen,Neutre
1794,Excellent produit top fun et de qualité,Positive
894,Satisfaite,Positive
3527,le meilleur serum,Positive
2064,"Couleur :ok
Qualité : moyenne 
Prix : non adapté 
Au dessous de mes attentes",Neutre
3397,merci tres beau travail????,Positive
4096,"Les mêmes couleurs de la photo 
La texture est bonne 
Merci Jumia",Positive
2834,"ca n'est pas stable, ne tient pas correctement",Neutre
4360,C trés efficace j'adooore infiniment ????????,Positive
2105,Passable et qualité moyenne,Neutre
3156,Satisfait,Positive
257,Délicieux !!,Positive
3115,"Je ne recommande pas pour ce prix là
Solidité laisse à désirer",Negative
1267,Un vrai régal,Positive
4384,"Couleur pas uniforme et un peu jaunâtre,  fait des marques et coule avec le temps",Neutre
3168,"Bonne qualité, j'aurais aimé un plus grand choix de couleur",Positive
935,Bon produit,Positive
1018,"Il ya des masques sans renforts métalliques sur la Racine du nez et  d autres élastiques arrachés. Merci d 'inciter le  fabricant sur la finition. 

.",Negative
857,Excellente qualité et prix ????,Positive
1220,"Pratique et simple , fait l'affaire.",Positive
726,L épaisseur  est petit,Positive
1638,bon rapport qualité prix,Positive
1027,Satisfaite,Positive
4224,bon produit,Positive
2238,"Relaxante, amusante j'ai adoré moi et mon enfant ????????",Positive
480,Produit pas du tout de qualité on dirait de la graisse,Negative
4451,"la marque, le prix et le parfum.",Positive
4315,C'est pas mal,Neutre
3373,Article de bonne qualité,Positive
1275,"Il désinfecte toute en laissant une odeur agréable, je le recommande vivement",Positive
1586,Bon produit et prix raisonnable,Positive
2897,"bonne qualité 
bien emballée 
fonctionne tres bien 
couleur top",Positive
3854,Parfait !,Positive
2874,Esthétiquement belle,Positive
661,"produit conforme , je recommande",Positive
2604,Vous ne regrettez pas,Positive
2640,Très pratique,Positive
2239,"Livraison rapide,  bien emballé,  les couleurs comme la photo .
Merciii beaucoup",Positive
1190,"satisfait, malgré une mauvaise odeur",Neutre
2700,Troooop cool che5ou bih les enfants,Positive
1942,Très bon rapport qualité-prix,Positive
1588,Assez bon produits,Positive
1863,C ce que je cherchais surtout les 3000k,Positive
3363,non D3 tous simplement,Negative
2507,excellent produit,Positive
3888,jadore cette palette elle est waw,Positive
1503,J'ai adoré,Positive
2989,Fonctionnelle,Positive
2965,Plusieurs modes d'éclairage,Positive
4088,Apporte de la lumière au visage de façon naturelle,Positive
2245,Bien recommendé,Positive
2406,La qualité de l'inox et la finition,Positive
2779,un peu grand pour le frigo,Neutre
4397,Satisfaite,Positive
3061,Un bon produit,Positive
57,Rien de Goût,Negative
272,tres bien,Positive
3844,Vendre 2 articles moins cher,Positive
4461,"J'adore l'odeur et ça dure aussi , livrée rapidement emballage intacte",Positive
3566,"Merci pour votre service
Je suis un client fidèle chez vous
Mais svp j’ai le droit du promo de 50 dinars après avoir acheté le fer plaque à 79 dinars 
Merci infiniment 
Nabil Ouerfelli",Positive
3713,produit moyen pas plus,Neutre
3028,Tres pratique,Positive
3892,Ce produit est excellent,Positive
4045,Correspond à la description,Positive
1977,"Côté Mousse mémoire de forme c est excellent 4 étoiles pour le gel ya pas de différence sa ne procure pas de rafraîchissement , sinon je vous recommande d'opter pour la mémoire de forme , une mousse qui vous procure un accueil moelleux et confortable , je ferais aussi un retour dans les 6 mois prochains",Positive
2639,Un produit neuf et efficace ! Sans rayures tout était en parfait état.  Le livreur était sympa et à l'heure.,Positive
4013,j'aime ça,Neutre
4112,Ils fait l'affaire,Positive
2986,Un bon affaire,Positive
4106,La qualité est bon,Positive
4265,Pas mal du tout,Positive
2359,"Tissu de qualité 
Couleur correspond à la photo",Positive
2961,"le cable est trop court,trop petit ...",Negative
989,Ça fait l'affaire,Neutre
4292,Bien facile à utiliser,Positive
